t,c,err
燅,2,
燀,2,
 燄,3,
熸,2,
 燉,3,
煠,2,
 煣,3,
煱,2,
 焠,3,
焟,2,
焝,2,
燌,2,
 燍,3,
燐,2,
燚,2,
燋,2,
燍,2,
燏,2,
 燅,3,
 燇,3,
燎,2,
燺,2,
 燃,3,
燝,2,
燈,2,
 燓,3,
燠,2,
牉,2,
牟,2,
 爬,3,
 燽,3,
 燜,3,
燗,2,
牠,2,
牝,2,
爀,2,
燞,2,
燉,2,
牆,2,
 片,2,
 爱,3,
 爂,3,
 版,2,
燣,2,
 牣,3,
爮,2,
 燿,3,
燒,2,
牌,2,
牎,2,
燧,2,
 爀,3,
 燧,3,
爯,2,
牜,2,
 燙,3,
牧,2,
牡,2,
燩,2,
 爲,3,
爹,2,
牫,2,
 爉,3,
 牖,3,
牯,2,
爺,2,
 燥,3,
 牘,3,
 燰,3,
 燈,3,
 牚,3,
 爻,3,
牲,2,
 爁,3,
 燏,3,
牅,2,
 燳,3,
牊,2,
爾,2,
 爔,3,
 牵,3,
 父,2,
 牃,3,
 牋,3,
爃,2,
 爽,3,
燊,2,
燨,2,
 爅,3,
 牉,3,
 牝,3,
 熼,3,
 特,2,
 燋,3,
 牯,3,
牀,2,
 爼,3,
爍,2,
 燞,3,
 牱,3,
 爚,3,
爡,2,
牼,2,
爈,2,
 燲,3,
 爣,3,
 爏,3,
 牎,3,
燭,2,
 牸,3,
牖,2,
爭,2,
 燐,3,
 爗,3,
燼,2,
爰,2,
牗,2,
燮,2,
爐,2,
爫,2,
 牬,3,
爧,2,
 牼,3,
牶,2,
爱,2,
 爰,3,
 燣,3,
 燠,3,
爖,2,
 爕,3,
牱,2,
 爷,3,
 牡,3,
 爟,3,
 燩,3,
 營,2,
 燡,3,
 牙,3,
 牌,3,
 牗,3,
 燎,3,
燰,2,
爚,2,
 牅,3,
燽,2,
爻,2,
 牺,3,
牛,2,
 燤,3,
牑,2,
 爛,3,
爗,2,
牚,2,
燙,2,
 牓,3,
 燺,3,
爢,2,
 牕,3,
牦,2,
燾,2,
 爖,3,
 爈,3,
爕,2,
 爳,3,
燜,2,
燛,2,
牷,2,
牒,2,
牏,2,
爩,2,
 燷,3,
爟,2,
爨,2,
爥,2,
牕,2,
 燨,3,
燡,2,
 牰,3,
 爋,3,
 爎,3,
 牍,3,
爷,2,
燶,2,
爔,2,
牥,2,
牪,2,
 牄,3,
爳,2,
 燶,3,
爇,2,
燲,2,
爆,2,
燑,2,
燪,2,
牸,2,
牤,2,
燕,2,
燳,2,
 牞,3,
燤,2,
 燚,3,
熾,2,
燇,2,
牢,2,
 燖,3,
 爜,3,
 爆,3,
 爴,3,
 爊,3,
牣,2,
燢,2,
 爝,3,
 牶,3,
 燝,3,
 爩,3,
 牲,3,
 爢,3,
牴,2,
 爪,3,
牰,2,
 燻,3,
 牐,3,
爎,2,
 爓,3,
 燱,3,
 燫,3,
牞,2,
 爮,3,
 爥,3,
牽,2,
 牒,3,
燫,2,
牙,2,
牮,2,
燿,2,
牬,2,
牵,2,
牨,2,
 牀,3,
 燢,3,
 牤,3,
 爒,3,
 爍,3,
爘,2,
爓,2,
爑,2,
 燵,3,
 牪,3,
牾,2,
爊,2,
 燪,3,
 牟,3,
 牑,3,
 燆,3,
爝,2,
 牏,3,
 牦,3,
爸,2,
 牷,3,
 燛,3,
 牊,3,
 爙,3,
 爡,3,
 爧,3,
爄,2,
 燗,3,
 燌,3,
燥,2,
 牁,3,
 牥,3,
燹,2,
 牆,3,
燻,2,
 牨,3,
 牴,3,
 燊,3,
 爇,3,
燓,2,
 爾,3,
 爸,3,
爙,2,
牭,2,
 牻,3,
 牳,3,
爁,2,
 爫,3,
燔,2,
燯,2,
爒,2,
 燒,3,
牁,2,
燵,2,
爣,2,
 牂,3,
 燼,3,
 爞,3,
牘,2,
爛,2,
 牽,3,
 牠,3,
 爿,3,
爜,2,
燘,2,
牳,2,
 爺,3,
 燴,3,
爼,2,
 牢,3,
 物,2,
 爵,3,
 爐,3,
 燹,3,
 燘,3,
爽,2,
燱,2,
牓,2,
 牮,3,
牂,2,
爉,2,
爬,2,
 爤,3,
爠,2,
牋,2,
 燕,3,
爞,2,
爦,2,
 牧,3,
 爭,3,
牍,2,
 爄,3,
 燭,3,
牔,2,
 爨,3,
 熹,3,
爵,2,
燦,2,
牄,2,
 燬,3,
 牫,3,
 爃,3,
燬,2,
爂,2,
燴,2,
爿,2,
 爑,3,
爲,2,
燆,2,
 燸,3,
 燑,3,
 燯,3,
牐,2,
爴,2,
燷,2,
 燾,3,
 爯,3,
爌,2,
燖,2,
爋,2,
 爘,3,
 燮,3,
 爠,3,
 牾,3,
 爹,3,
 爦,3,
 燔,3,
牻,2,
爅,2,
 爌,3,
 牛,3,
爏,2,
 牔,3,
牃,2,
熻,2,
爪,2,
燸,2,
牺,2,
爤,2,
 牭,3,
 牜,3,
 燦,3,
癴,2,
 癲,3,
 癯,3,
癯,2,
癮,2,
 癪,3,
 癴,3,
 癬,3,
癣,2,
 癵,3,
 癳,3,
癶,2,
 癭,3,
癱,2,
癳,2,
 癨,3,
癭,2,
癑,2,
 癱,3,
癜,2,
 癤,3,
 癓,3,
 癚,3,
 癝,3,
癡,2,
癩,2,
 癶,3,
癤,2,
癟,2,
 癘,3,
癛,2,
 癮,3,
癫,2,
癙,2,
 癩,3,
癨,2,
癥,2,
 癦,3,
 癰,3,
癢,2,
 癑,3,
 癢,3,
 癗,3,
癰,2,
癚,2,
 癠,3,
 癟,3,
癲,2,
 癒,3,
 癡,3,
癞,2,
癦,2,
癕,2,
 癣,3,
癬,2,
 癞,3,
癧,2,
瘏,3,
 癆,3,
 癧,3,
 癛,3,
 瘖,4,
 癋,3,
瘬,3,
瘝,3,
 瘢,4,
瘟,3,
瘜,3,
 瘽,4,
瘰,3,
 瘾,4,
 瘨,4,
 癀,3,
 瘡,4,
瘉,3,
 瘶,4,
瘓,3,
瘷,3,
 瘸,4,
 瘹,4,
痼,2,
 瘅,4,
 癫,3,
 癎,3,
 瘷,4,
 痰,3,
 癈,3,
癊,2,
瘠,3,
 癏,3,
 痠,3,
 瘣,4,
癔,2,
瘙,3,
癖,2,
 瘋,4,
 瘮,4,
 痲,3,
癗,2,
瘢,3,
瘕,3,
 瘺,4,
痡,2,
痣,2,
瘲,3,
癍,2,
 瘊,4,
 痻,3,
瘮,3,
癵,2,
瘸,3,
痹,2,
癀,2,
 瘚,4,
痦,2,
 痣,3,
瘃,3,
癄,2,
 癁,3,
 瘘,4,
痲,2,
 痨,3,
瘽,3,
 痪,3,
 瘵,4,
 癉,3,
瘂,3,
 痬,3,
 瘄,4,
痴,2,
 癍,3,
 痺,3,
瘫,3,
瘺,3,
痤,2,
 癖,3,
瘘,3,
 瘏,4,
瘥,3,
 痾,3,
 痽,3,
癒,2,
 痤,3,
 癙,3,
 痢,3,
 瘃,4,
 瘳,4,
痽,2,
瘿,3,
 瘌,4,
瘾,3,
 瘬,4,
瘵,3,
瘗,3,
 瘭,4,
 瘦,4,
癉,2,
癃,2,
癏,2,
瘼,3,
 瘎,4,
 癊,3,
 癥,3,
痾,2,
瘒,3,
癇,2,
瘚,3,
痢,2,
瘪,3,
 痳,3,
 痿,3,
瘨,3,
癅,2,
痬,2,
瘶,3,
痳,2,
 瘴,4,
痷,2,
 痹,3,
 癄,3,
 瘿,4,
癆,2,
 瘪,4,
癎,2,
痵,2,
瘄,3,
癁,2,
瘭,3,
癓,2,
 瘆,4,
 瘁,4,
痰,2,
瘀,3,
 瘜,4,
 瘗,4,
 癐,3,
痿,2,
痮,2,
 痯,3,
 瘀,4,
 痸,3,
瘖,3,
瘆,3,
痥,2,
瘴,3,
 瘐,4,
瘡,3,
 癃,3,
痱,2,
 痩,3,
 瘓,4,
 瘻,4,
 癔,3,
瘈,3,
 癇,3,
瘻,3,
 癕,3,
 瘙,4,
 瘕,4,
 痮,3,
 瘼,4,
癐,2,
癪,2,
 瘧,4,
 痡,3,
 痱,3,
瘛,3,
 癅,3,
 瘱,4,
痸,2,
 瘲,4,
瘦,3,
瘳,3,
 瘩,4,
瘋,3,
 痦,3,
 瘥,4,
 瘝,4,
瘐,3,
 痧,3,
痧,2,
 瘒,4,
痯,2,
痠,2,
痨,2,
 痫,3,
 痭,3,
瘌,3,
 痶,3,
瘍,3,
瘩,3,
 瘯,4,
 瘞,4,
瘱,3,
痭,2,
瘇,3,
瘔,3,
瘧,3,
 療,2,
 痥,3,
 癜,3,
痻,2,
 痼,3,
癘,2,
 瘉,4,
 瘫,4,
痪,2,
 痴,3,
瘊,3,
 瘟,4,
痫,2,
瘣,3,
痶,2,
 瘛,4,
 瘑,4,
瘁,3,
 癌,3,
瘯,3,
瘑,3,
 瘍,4,
癌,2,
瘹,3,
 痷,3,
 痵,3,
璅,2,
 瘰,4,
癝,2,
 瘤,4,
瘤,3,
癠,2,
癈,2,
瘎,3,
 瘇,4,
痺,2,
癋,2,
 猴,3,
猫,2,
 瘠,4,
 琌,3,
犸,2,
 瘂,4,
瘅,3,
痜,2,
 男,2,
猣,2,
痩,2,
瘞,3,
 瘈,4,
 獌,3,
疉,2,
畏,2,
 琎,3,
琨,2,
玭,2,
瑾,3,
 甘,3,
 畹,3,
 瘔,4,
 猏,3,
 猰,3,
瑧,3,
犮,2,
疶,2,
 狈,3,
 瓈,4,
 疛,3,
瑎,3,
犨,2,
珃,2,
 畻,3,
 猿,3,
 略,2,
甔,2,
 狁,3,
玢,2,
 玴,3,
 痂,3,
 珃,3,
 玩,3,
玊,2,
 疞,3,
 璆,3,
 琏,3,
犁,2,
瓒,3,
 狠,3,
 甙,3,
 犺,3,
琐,2,
瓈,3,
 玉,3,
狮,2,
犎,2,
畫,2,
 瑍,4,
琝,2,
猍,2,
 瓙,4,
 琜,3,
 瓗,4,
 状,2,
 痊,3,
犩,2,
痖,2,
猛,2,
 猍,3,
狉,2,
 璁,3,
 珈,3,
疑,2,
琴,2,
 疟,3,
玵,2,
猈,2,
 猀,3,
玀,2,
甗,2,
 璎,3,
琖,2,
 玭,3,
 疇,3,
 环,2,
 瓕,4,
 瓛,4,
 犥,3,
 珛,3,
甚,2,
獛,2,
犷,2,
畁,2,
甹,2,
猕,2,
 璅,3,
獾,2,
 瑌,4,
 玬,3,
璑,2,
璝,2,
 玝,3,
玮,2,
 獉,3,
犚,2,
玙,2,
 甄,3,
琄,2,
琑,2,
 畮,3,
 畎,3,
疁,2,
疛,2,
琦,2,
琱,2,
琗,2,
犽,2,
畟,2,
 璈,3,
疚,2,
 瓋,4,
甫,2,
瑃,3,
 獍,3,
璓,2,
犞,2,
 畑,3,
甌,2,
 玜,3,
狑,2,
 璑,3,
甘,2,
 猣,3,
 狚,3,
瑘,3,
犆,2,
疕,2,
 留,2,
瓯,3,
 畤,3,
 璧,3,
甯,2,
瑞,3,
 猾,3,
 疐,3,
 當,2,
琈,2,
 狎,3,
 猘,3,
 狔,3,
 狇,3,
猵,2,
 狄,3,
瓠,3,
瓸,3,
 珏,3,
 玟,3,
犉,2,
 狫,3,
 瑅,4,
狻,2,
琛,2,
珳,2,
猢,2,
 犸,3,
 珁,3,
 畣,3,
璼,2,
狽,2,
 玧,3,
 畲,3,
琉,2,
珼,2,
瓽,3,
 琸,3,
玲,2,
 畴,3,
畽,2,
痏,2,
獄,2,
 犣,3,
疒,2,
璮,2,
 猭,3,
瓵,3,
璌,2,
 璮,3,
 畠,3,
甋,2,
 畩,3,
瓳,3,
 甋,3,
畖,2,
 瓁,4,
瓉,3,
 甦,3,
 獺,3,
 璢,3,
 環,2,
 猼,3,
畚,2,
 璞,3,
珿,2,
疨,2,
琊,2,
琘,2,
 犱,3,
獰,2,
痔,2,
甍,2,
犂,2,
獈,2,
畮,2,
瓑,3,
 犙,3,
 珢,3,
 瓵,4,
 畬,3,
瑛,3,
 琠,3,
 疂,3,
 畯,3,
 璠,3,
狰,2,
璗,2,
猻,2,
瓀,3,
 瑔,4,
 生,2,
畴,2,
犜,2,
 畞,3,
 狟,3,
 犄,3,
 猇,3,
犛,2,
 瓉,4,
璔,2,
 甤,3,
 瑱,4,
 璼,3,
 璤,3,
 璸,3,
痈,2,
璻,2,
 瑒,4,
 玵,3,
 犭,3,
 甒,3,
琣,2,
犰,2,
 猈,3,
瑒,3,
 璙,3,
犋,2,
疂,2,
猖,2,
猰,2,
 獗,3,
 琄,3,
畋,2,
犠,2,
琷,2,
瓔,3,
 瑄,4,
狋,2,
璁,2,
狊,2,
 狮,3,
 犚,3,
璢,2,
 琰,3,
 甴,3,
 璫,3,
 猳,3,
 疫,3,
犺,2,
 狅,3,
犥,2,
狢,2,
璡,2,
 甕,3,
狓,2,
 狸,3,
猭,2,
犯,2,
 玁,3,
獅,2,
畕,2,
 狍,3,
 璊,3,
 獄,3,
 犫,3,
 獮,3,
甠,2,
璯,2,
狇,2,
珻,2,
璶,2,
 疢,3,
瓤,3,
 畡,3,
 玼,3,
瓕,3,
 畓,3,
疍,2,
甏,2,
 璴,3,
畎,2,
 琀,3,
猼,2,
珐,2,
 疺,3,
 甶,3,
甼,2,
犍,2,
 痜,3,
 璋,3,
 珶,3,
 甌,3,
 珰,3,
犀,2,
珧,2,
瑪,3,
獦,2,
 瑨,4,
 璦,3,
 犒,3,
犡,2,
 玓,3,
 璶,3,
 疏,3,
瓂,3,
猐,2,
珮,2,
甪,2,
 瑑,4,
 瑆,4,
珤,2,
狏,2,
甐,2,
 璗,3,
 畷,3,
畣,2,
猃,2,
 犗,3,
 琨,3,
疹,2,
瓆,3,
 犞,3,
 狺,3,
痆,2,
 狰,3,
狳,2,
璟,2,
狟,2,
璋,2,
畬,2,
畠,2,
猠,2,
疞,2,
璣,2,
 珑,3,
 珎,3,
 琋,3,
 犀,3,
 獿,3,
 瓿,4,
璳,2,
 琫,3,
瓎,3,
瑦,3,
 甊,3,
 猡,3,
珞,2,
猇,2,
 犁,3,
 疷,3,
 瓻,4,
 獆,3,
瓗,3,
猙,2,
 猅,3,
 猞,3,
犒,2,
獑,2,
甂,2,
 玄,3,
 璔,3,
 玮,3,
 畋,3,
 猠,3,
畒,2,
瑢,3,
琍,2,
疴,2,
犲,2,
 琯,3,
 璍,3,
 璘,3,
玎,2,
 疭,3,
 獪,3,
璥,2,
 琟,3,
 犤,3,
狍,2,
猘,2,
 璕,3,
疯,2,
 珗,3,
 琞,3,
 甍,3,
瑺,3,
琅,2,
畭,2,
犤,2,
 獳,3,
 犂,3,
 瓎,4,
狜,2,
甴,2,
 琓,3,
珽,2,
 猉,3,
珑,2,
獩,2,
 甖,3,
 犇,3,
 瓷,4,
 甧,3,
 玍,3,
 狗,3,
犄,2,
 猆,3,
 疡,3,
 珞,3,
畺,2,
 玃,3,
狲,2,
 璳,3,
玹,2,
 琵,3,
瓪,3,
 珤,3,
瑀,3,
玩,2,
瑭,3,
猒,2,
 瑰,4,
珥,2,
 畁,3,
 琧,3,
 獹,3,
獷,2,
 瓼,4,
玁,2,
 犪,3,
 班,2,
甲,2,
 田,2,
甶,2,
 犲,3,
狷,2,
犪,2,
痂,2,
瓿,3,
猯,2,
畩,2,
璇,2,
 獵,3,
畓,2,
 獛,3,
 瑺,4,
璨,2,
 痕,3,
瑴,3,
玗,2,
 犅,3,
璦,2,
 猎,3,
璈,2,
痚,2,
 球,2,
 珧,3,
 疯,3,
 猋,3,
疤,2,
珚,2,
甝,2,
 珍,3,
 犌,3,
甊,2,
疌,2,
 猻,3,
猌,2,
犓,2,
 琙,3,
 珲,3,
琏,2,
疿,2,
猬,2,
 痒,3,
 瑡,4,
犾,2,
甃,2,
 猨,3,
獒,2,
 獏,3,
瑕,3,
狝,2,
 瑊,4,
猋,2,
畛,2,
瓧,3,
 琣,3,
玿,2,
珡,2,
瑐,3,
 璾,3,
璩,2,
 璲,3,
 琁,3,
 犴,3,
 狼,3,
 瑴,4,
 獙,3,
 狊,3,
瓘,3,
 犵,3,
 犏,3,
 畵,3,
 犍,3,
珝,2,
 病,2,
 狵,3,
 珊,3,
疽,2,
 瓂,4,
 琐,3,
 狴,3,
犫,2,
 番,2,
 疸,3,
猨,2,
 疋,3,
獫,2,
 玳,3,
狂,2,
 玾,3,
 玣,3,
瓚,3,
 狒,3,
 珳,3,
獶,2,
 琾,3,
 珽,3,
狔,2,
 珦,3,
 獻,3,
 狨,3,
犼,2,
玦,2,
 甆,3,
疗,2,
 璥,3,
 猝,3,
 理,2,
 瑓,4,
甽,2,
 瑗,4,
瓞,3,
 琹,3,
痍,2,
璱,2,
 疾,3,
琿,2,
獸,2,
璬,2,
獌,2,
犦,2,
 狞,3,
珎,2,
 瑠,4,
甡,2,
瓋,3,
琌,2,
瑳,3,
玸,2,
 玂,3,
牿,2,
 狳,3,
 珀,3,
 獨,3,
 畗,3,
珓,2,
 獭,3,
疼,2,
珌,2,
獇,2,
 狡,3,
畘,2,
 琽,3,
 瓺,4,
猴,2,
 玗,3,
 瑸,4,
 琝,3,
畼,2,
珕,2,
 犯,3,
 珸,3,
 瓳,4,
 瓰,4,
 玥,3,
疀,2,
 瑾,4,
珢,2,
狭,2,
獃,2,
 琤,3,
 獬,3,
瓰,3,
 疖,3,
 琩,3,
 瓥,4,
 異,2,
 獎,3,
玚,2,
珙,2,
犈,2,
琥,2,
 甥,3,
珏,2,
畂,2,
 瑞,4,
 瓩,4,
 瑕,4,
 玶,3,
 瓢,4,
 瑪,4,
 璯,3,
 甯,3,
狥,2,
 珉,3,
瓹,3,
 獱,3,
獥,2,
 猁,3,
獮,2,
瑡,3,
珱,2,
 璪,3,
 狋,3,
獣,2,
 獣,3,
 珡,3,
 獥,3,
 犃,3,
 疱,3,
狴,2,
玾,2,
獬,2,
獆,2,
玐,2,
瓏,3,
 獘,3,
 琍,3,
 甈,3,
犃,2,
 犹,3,
 珕,3,
 琺,3,
獱,2,
 甂,3,
 獴,3,
 瑈,4,
 琬,3,
犊,2,
瑮,3,
 獜,3,
猺,2,
 率,2,
畻,2,
 璿,3,
 琢,3,
甬,2,
 瑹,4,
 琱,3,
畹,2,
獯,2,
 猒,3,
琕,2,
痛,2,
 狆,3,
 疲,3,
瑇,3,
猶,2,
琤,2,
琮,2,
 痃,3,
 琮,3,
疟,2,
 瓜,4,
瑿,3,
 瓘,4,
珇,2,
狹,2,
 痞,3,
璵,2,
猸,2,
 珿,3,
 產,2,
痊,2,
璀,2,
 瓐,4,
 瑃,4,
璎,2,
獿,2,
 犻,3,
 玢,3,
 珋,3,
 瑳,4,
獼,2,
瓌,3,
痝,2,
 用,2,
 甬,3,
畜,2,
 甹,3,
珒,2,
珁,2,
 瓾,4,
 獂,3,
瑆,3,
 珇,3,
璾,2,
璍,2,
 甫,3,
瓅,3,
 獊,3,
 瓤,4,
 猟,3,
獍,2,
 瓃,4,
瑚,3,
猤,2,
 玈,3,
 璺,3,
 瓍,4,
 畇,3,
 猃,3,
 獋,3,
 璡,3,
瓟,3,
 獾,3,
獪,2,
 甮,3,
 玱,3,
瑍,3,
犵,2,
 珬,3,
 璻,3,
 璄,3,
 璌,3,
 璵,3,
珛,2,
琻,2,
獂,2,
瓁,3,
猞,2,
痀,2,
璒,2,
瑅,3,
瓛,3,
 猙,3,
 犋,3,
琪,2,
珬,2,
甅,2,
瑣,3,
 瓹,4,
玃,2,
狣,2,
 畾,3,
狠,2,
犧,2,
 犨,3,
疩,2,
甖,2,
 猓,3,
狆,2,
獖,2,
 玻,3,
 琳,3,
瑫,3,
 犊,3,
 犈,3,
 瓖,4,
 瑮,4,
狖,2,
 犓,3,
 犳,3,
玒,2,
 獰,3,
玳,2,
 猌,3,
狯,2,
 玤,3,
 玹,3,
 瓧,4,
 琒,3,
瓾,3,
 畄,3,
琭,2,
 狘,3,
犢,2,
甾,2,
 瑏,4,
疔,2,
狺,2,
瓩,3,
 狛,3,
琫,2,
 猚,3,
 獸,3,
瑤,3,
畿,2,
 甝,3,
珜,2,
珗,2,
 畂,3,
 瑜,4,
猦,2,
犿,2,
 瓀,4,
 瓲,4,
猗,2,
璧,2,
疠,2,
畐,2,
 疻,3,
 疀,3,
 獃,3,
猝,2,
 畘,3,
 猸,3,
 犩,3,
瑝,3,
狁,2,
 畺,3,
 瓊,4,
珊,2,
珦,2,
珺,2,
 琈,3,
 瑟,4,
狌,2,
 猫,3,
 琅,3,
畆,2,
痘,2,
 狿,3,
璭,2,
琁,2,
犴,2,
 畼,3,
 犰,3,
 瑥,4,
珠,2,
 獅,3,
 瑝,4,
 町,2,
犱,2,
狙,2,
珷,2,
玌,2,
玧,2,
犑,2,
獢,2,
琳,2,
甸,2,
 甭,3,
疏,2,
獺,2,
犕,2,
 犧,3,
 瓮,4,
 獚,3,
 珄,3,
 璹,3,
瑙,3,
玞,2,
疷,2,
獻,2,
獵,2,
 璚,3,
 瓌,4,
犅,2,
疣,2,
獐,2,
珣,2,
 珯,3,
疱,2,
瓖,3,
瓭,3,
 獔,3,
疋,2,
 琥,3,
瑩,3,
 犬,3,
 瑦,4,
狛,2,
 瑧,4,
玖,2,
猷,2,
 疜,3,
 疎,3,
 猺,3,
猅,2,
玈,2,
 瑼,4,
玥,2,
狈,2,
疮,2,
 玺,3,
犳,2,
 甪,3,
獁,2,
畯,2,
 猐,3,
瓃,3,
珘,2,
 璷,3,
 猪,3,
狡,2,
 珅,3,
 珟,3,
 畍,3,
瑲,3,
玜,2,
 琻,3,
狒,2,
玑,2,
 玀,3,
 猢,3,
 玽,3,
 狃,3,
 犽,3,
疵,2,
疝,2,
獲,2,
畑,2,
璏,2,
猊,2,
 瑘,4,
犹,2,
疰,2,
 症,2,
犝,2,
獕,2,
獊,2,
畳,2,
猚,2,
 獝,3,
 琊,3,
 珹,3,
 畐,3,
 玲,3,
玉,2,
狸,2,
畷,2,
瑶,3,
 珙,3,
玺,2,
玪,2,
 瑀,4,
疘,2,
 玖,3,
 琲,3,
璿,2,
琓,2,
 疧,3,
琬,2,
璞,2,
 猄,3,
 猥,3,
甛,2,
 畢,3,
 狩,3,
 狷,3,
 瑽,4,
 由,2,
 畱,3,
猿,2,
瑁,3,
玔,2,
 疉,3,
琾,2,
 玒,3,
 瑵,4,
 甸,3,
 甲,3,
獎,2,
犭,2,
 狙,3,
 犘,3,
 瓫,4,
狧,2,
畊,2,
 犾,3,
瑄,3,
琀,2,
琶,2,
甉,2,
 瑛,4,
 疹,3,
 犖,3,
 瓅,4,
 珐,3,
 痔,3,
痟,2,
甒,2,
畉,2,
 獦,3,
瑨,3,
 現,2,
 献,2,
獤,2,
玄,2,
 痎,3,
 珜,3,
 瓝,4,
琧,2,
 畃,3,
痑,2,
琂,2,
 瓴,4,
 犷,3,
 畖,3,
獗,2,
 猵,3,
珋,2,
 画,2,
 璣,3,
 疿,3,
 璉,3,
 瑋,4,
璆,2,
琰,2,
 琉,3,
 甩,3,
 瑂,4,
 畔,3,
 璖,3,
 琼,3,
 犟,3,
獧,2,
猓,2,
畢,2,
 畿,3,
璊,2,
 獑,3,
 疴,3,
瑯,3,
 痁,3,
瓜,3,
 珥,3,
 獫,3,
疸,2,
瓐,3,
 疈,3,
 疒,3,
 畅,3,
玫,2,
 瓦,4,
 犮,3,
琸,2,
珅,2,
猜,2,
 甿,3,
 玌,3,
狕,2,
猔,2,
珰,2,
琽,2,
 獇,3,
琲,2,
 玐,3,
 狝,3,
 狐,3,
畅,2,
 珖,3,
 琦,3,
 狱,3,
疫,2,
 犦,3,
瑏,3,
 玚,3,
 狉,3,
 璂,3,
 疼,3,
 畦,3,
疜,2,
玓,2,
 瓽,4,
 玸,3,
 瑣,4,
 獈,3,
 畧,3,
猩,2,
 璏,3,
痌,2,
畄,2,
 畚,3,
 璽,3,
狼,2,
琒,2,
 疤,3,
 疔,3,
 痆,3,
疐,2,
狱,2,
琠,2,
痗,2,
珄,2,
 疃,3,
 甅,3,
 獖,3,
 申,2,
琼,2,
獭,2,
 獐,3,
 獽,3,
珯,2,
 瓟,4,
疈,2,
珵,2,
獨,2,
 瑉,4,
 痗,3,
珂,2,
玷,2,
玻,2,
 珴,3,
 犝,3,
猆,2,
瓇,3,
 珻,3,
 犔,3,
 狜,3,
 珣,3,
 猛,3,
畲,2,
猑,2,
犬,2,
 璓,3,
玼,2,
璴,2,
 璬,3,
痒,2,
 畜,3,
 瑲,4,
 瑚,4,
猥,2,
玟,2,
玴,2,
畧,2,
甓,2,
痁,2,
 痖,3,
 獡,3,
甜,2,
 瓭,4,
獚,2,
 畀,3,
 瓄,4,
 痑,3,
 犐,3,
 疬,3,
珈,2,
獡,2,
狚,2,
 犼,3,
 疓,3,
 畕,3,
甀,2,
狐,2,
 犎,3,
 瓑,4,
 狖,3,
瑠,3,
猲,2,
 瓯,4,
瓺,3,
 畊,3,
畱,2,
疅,2,
獏,2,
瑰,3,
 狽,3,
 犿,3,
珆,2,
玏,2,
瑊,3,
珲,2,
 瓠,4,
獔,2,
 瑎,4,
玅,2,
琜,2,
瓻,3,
 畈,3,
 疄,3,
甎,2,
 獠,3,
 瓸,4,
獴,2,
 甓,3,
瑷,3,
疥,2,
 痋,3,
 璝,3,
 猷,3,
 玫,3,
 疽,3,
狵,2,
 疝,3,
 甀,3,
 疗,3,
 疰,3,
 猬,3,
 珝,3,
 玡,3,
 璐,3,
 玷,3,
 瓶,4,
 疊,3,
甥,2,
 狢,3,
 疳,3,
痐,2,
 疍,3,
獽,2,
甤,2,
 狣,3,
璐,2,
玬,2,
 甗,3,
 琡,3,
 瓔,4,
 琂,3,
 疵,3,
 瑶,4,
疙,2,
 獲,3,
痃,2,
 甾,3,
猀,2,
瓷,3,
疲,2,
璷,2,
 疨,3,
瑈,3,
 璨,3,
珟,2,
獀,2,
 琘,3,
瓊,3,
瓨,3,
 狶,3,
璙,2,
璫,2,
疡,2,
畗,2,
 猧,3,
痋,2,
疖,2,
 珔,3,
 珠,3,
 狑,3,
狦,2,
 甚,3,
瓫,3,
 獒,3,
 瓇,4,
玍,2,
甑,2,
 珪,3,
 痉,3,
玣,2,
瓴,3,
獞,2,
犻,2,
 玎,3,
珔,2,
瑉,3,
疬,2,
玕,2,
 琗,3,
 狾,3,
 甜,3,
痞,2,
琚,2,
 瓆,4,
 玠,3,
疊,2,
琙,2,
瑥,3,
 畸,3,
 猖,3,
琞,2,
 琷,3,
 畨,3,
 猩,3,
狨,2,
璜,2,
痕,2,
瓙,3,
 疑,3,
 玪,3,
 畳,3,
犗,2,
 痈,3,
 疣,3,
珫,2,
 猦,3,
 狌,3,
 璭,3,
畇,2,
璉,2,
 瑫,4,
疓,2,
 狀,3,
 璱,3,
疳,2,
犙,2,
 甏,3,
珩,2,
 瓱,4,
瑓,3,
瓝,3,
 疩,3,
玠,2,
 獞,3,
 畭,3,
瑌,3,
狗,2,
玂,2,
 犢,3,
畸,2,
璕,2,
 瑇,4,
瓱,3,
 琶,3,
瓬,3,
 瓒,4,
甦,2,
甕,2,
猄,2,
 玔,3,
畤,2,
 瓣,4,
 珒,3,
 犛,3,
 玊,3,
 珂,3,
 璛,3,
 瓨,4,
甞,2,
獳,2,
 璃,3,
琋,2,
獟,2,
甈,2,
 玆,3,
 畟,3,
 猗,3,
 玙,3,
琢,2,
 獓,3,
 痝,3,
 璀,3,
 痘,3,
 痟,3,
甭,2,
 玿,3,
狅,2,
 猹,3,
獠,2,
 猜,3,
 狭,3,
 獧,3,
獙,2,
璖,2,
 痍,3,
 瑁,4,
猡,2,
瓶,3,
 珼,3,
 瑤,4,
 獁,3,
 珺,3,
 珘,3,
 牿,3,
犐,2,
畈,2,
 猊,3,
瓄,3,
犘,2,
疃,2,
 畝,3,
 猂,3,
 琚,3,
珍,2,
 珩,3,
狾,2,
 琪,3,
珴,2,
 獯,3,
 璒,3,
 痄,3,
 瓓,4,
 産,2,
璪,2,
