t,c,err
n')).fo,5,
sole.log(,5,
ncludes(',5,
p.Request),5,
andleIndex(w,7,
nseW,3,
esponseWr,5,
s.filter(u,6,
.roles.incl,6,
es('admi,4,
/htt,3,
`${us,3,
min')).forEach,6,
{user.ema,5,
fmt.Fprin,8,
og(u,3,
oles.includes(,6,
ex(w,4,
offset:,3,
tp.Requ,6,
Respon,3,
ser):,3,
es.inclu,5,
('admin')).for,6,
rs.filt,5,
dleIndex(w,7,
Reque,3,
.Fprin,5,
)).forEach,5,
<${user,3,
).forEach(,5,
forEach(,4,
tp.Resp,6,
handleInde,4,
ttp.Reque,7,
ponseWrite,6,
)).fo,4,
(u));,3,
ex(,3,
es.includes,4,
).for,2,
roles.i,4,
('admin'),4,
'admin')).for,6,
esponseWrite,6,
des('a,3,
onsole.log,5,
chUs,3,
ludes(',4,
ResponseWrit,7,
onsole.log(u,7,
rEac,3,
http.ResponseWr,8,
`${user.nam,6,
nsole.l,5,
.forEa,4,
.ResponseW,6,
net/,2,
p.Requ,5,
ndleI,4,
fetchUse,5,
.email}>,4,
Reques,3,
ludes('a,5,
"http""",2,
ttp.Req,6,
ole.log(,5,
/http,2,
ffse,3,
u.roles.in,6,
seWr,3,
les.include,3,
ch(u,4,
t.F,3,
le.log(u)),6,
onsole.log(u));,8,
tp.Request,5,
e.log(u),6,
"mt.Fprintf(w,",11,
.ResponseWr,7,
eI,2,
Index(w,4,
.Request),4,
ail}>`;,6,
er.na,3,
hUse,3,
onsole.log(u)),8,
onsole.l,5,
*h,2,
u.roles.i,6,
min')).f,4,
.log(u)),5,
ser.ema,5,
.includes('admi,6,
{user.email}>,6,
onseWrit,5,
dleIndex,5,
oles.incl,5,
s.includes(,5,
ludes('admin'),7,
.Request,3,
http.Respons,5,
.roles.include,5,
"fmt""",4,
tUser(,4,
http.Respo,5,
${user.name,4,
)).for,3,
s.includes('a,6,
'admin')).f,6,
`${user.,4,
andleI,3,
http.Respon,5,
ndleIn,5,
Users(,3,
.Fpri,5,
g(u,3,
Each(u,4,
.forE,3,
"""net",2,
og(u)),4,
s('ad,4,
seWriter,4,
ers.filte,5,
User(u,3,
onseW,3,
"riter,",3,
.email,2,
Each(,3,
log(u,3,
.email},3,
handleInd,4,
er.ema,4,
u.rol,4,
sole.lo,5,
ser.email},5,
sponseWr,5,
admin')).forEac,7,
${user.em,4,
ers.fil,5,
tp.ResponseW,8,
udes('ad,5,
net/ht,4,
user.name,3,
'admin')).fo,7,
.Respo,4,
andleInd,4,
{user.name},5,
g(u));,4,
"ponseWriter,",7,
*ht,3,
og(,2,
ser),3,
er):,2,
des('admin')).,6,
eW,2,
og(u),4,
ers.filt,5,
ttp.Response,6,
dex(,3,
orEach(u,5,
rs.f,4,
<${user.em,5,
u.roles.include,6,
handleIn,4,
ole.log(u,6,
forEa,3,
e.log(,4,
es('admin,4,
n')).forEa,6,
.ro,3,
sponseWri,5,
ponseW,4,
log(u));,4,
dmin')).forEach,8,
http.Reques,5,
t.Fp,5,
mit:,3,
Fpri,4,
ttp.R,5,
s.inc,4,
les.includes(,5,
s.filte,4,
console.log(,4,
user.email}>,5,
('admin')).f,6,
{user.name,4,
.filte,3,
Respo,3,
.includ,3,
tp.Req,5,
r.emai,4,
er.name,3,
${user.emai,5,
ffset:,4,
users.filter(,5,
mt.F,4,
et/htt,4,
n')).forEach(u,8,
sers.filte,5,
in')).,3,
user.name},4,
('admin')).fo,7,
mail}>`,5,
tp.Request),6,
'admin')),5,
.ResponseWriter,8,
es(',2,
{user.emai,5,
seWrite,4,
.includes,3,
ponseWrit,6,
<${user.ema,6,
')).for,3,
console.lo,4,
p.Respons,5,
eIn,3,
console.log,3,
udes('admin'),6,
s('a,3,
min')).fo,5,
ser.email,4,
eWriter,4,
.email}>`;,6,
des('admin,4,
dmin')).fo,7,
r.email}>`,6,
e.lo,4,
ole.log(u),7,
es('admin')).f,7,
http.Response,4,
et/,2,
ser.n,4,
*http.R,4,
in')),3,
tp.Reques,6,
admin')).for,5,
onsole.log(u),8,
.includes('a,5,
s('admin')),6,
includes('admin,5,
*http,2,
{user.nam,5,
n')).for,4,
p.ResponseW,7,
dmin'),4,
.ema,3,
ludes('ad,6,
fmt.Fp,7,
des('admin'),5,
p.Re,4,
min')).forEa,6,
andleIndex,5,
)).forEach(,6,
fset:,3,
r.email,3,
Fpr,4,
handleIndex(w,7,
lter(u,4,
eIndex(,5,
dleI,3,
es.include,3,
${user.email}>,6,
e.log(u));,6,
leIndex,4,
.inc,3,
.roles.i,5,
ser.email}>`,7,
fmt.Fprintf,9,
fetchU,4,
l}>`,4,
forE,2,
('admi,3,
u.roles,4,
)).forEac,5,
cludes('admin,6,
ole.lo,5,
ndleInde,5,
atUser(user:,6,
fetchUser,5,
leInde,3,
equest),3,
e.log,3,
etchUs,4,
includes(,3,
http.Req,4,
e.log(u,5,
.includes(',4,
er(user:,4,
users.fi,4,
oles.includes(',6,
{user.em,4,
sponseWrite,6,
nsole.lo,6,
udes('a,4,
Requ,3,
ResponseWr,6,
min')).forE,5,
des(,2,
.filter(u,5,
"100,",2,
e.log(u)),6,
console.log(u,5,
s.filter,4,
t.Fprint,6,
fetchUsers({,7,
ser.email}>,6,
g(u),4,
es.includes('ad,7,
mt.,3,
/ht,3,
cludes('admi,6,
andleIndex(,6,
le.log,3,
"sponseWriter,",7,
ncludes('admin,7,
s.includes('adm,7,
ole.,3,
hUs,3,
tp.Respon,6,
rs.fil,5,
tp.ResponseWrit,10,
admin',3,
user.nam,4,
nsole.log(u));,8,
console.l,3,
onsole.log(,6,
l}>`;,5,
des('ad,4,
leI,2,
.roles,3,
fmt.Fprint,8,
ludes(,4,
u));,2,
udes('admi,5,
hUser,3,
.ResponseWrite,8,
oles.i,4,
dmin')).forEa,8,
.roles.includ,6,
http.Res,4,
rs.fi,5,
oles.inclu,6,
roles.inc,5,
{user.email,4,
forEac,3,
('ad,3,
http.ResponseW,7,
er.email,3,
User):,2,
etchUser,4,
"""net/htt",5,
et/h,3,
.includes('ad,6,
.Fprintf,6,
limit:,3,
og(u));,4,
s('admin,4,
ponseWri,5,
')).forE,4,
.log(,3,
*http.Reques,6,
ail}>`,5,
.Req,3,
cludes(,4,
leIndex(,5,
er.nam,4,
mt.Fprintf(,9,
andleInde,4,
oles.includes,5,
ser.na,4,
uest),3,
sers({,3,
')).fo,4,
.roles.,4,
sers.f,4,
ludes('admin',7,
nseWri,4,
es('ad,4,
roles.,3,
.roles.inclu,7,
.ResponseWrit,8,
onsole,3,
.Fprintf(w,8,
onseWriter,5,
admin'),3,
ffset,3,
des('admin')),6,
imit:,3,
*http.Reque,6,
".Fprintf(w,",9,
s.includ,4,
tUser(user,5,
es.includes(',5,
user.email}>`,6,
('admin')).forE,7,
`${user.na,5,
n')).,3,
ttp.ResponseW,9,
roles.include,4,
eWrite,4,
rs({,3,
p.Req,4,
rs.filter(u,7,
er.emai,4,
roles.includ,5,
des(',2,
')).forEach,5,
mt.Fprint,7,
cludes('ad,6,
ndleIndex(,7,
dmin')).forE,7,
cludes('admin',7,
mt.Fpr,7,
('admin,3,
')).forEach(u,7,
Users({,3,
{user.n,4,
)).f,3,
"Writer,",4,
u.roles.includ,7,
.log(u));,5,
"mt""",3,
es('admin'),5,
et/http,3,
eIndex(w,6,
${user.na,4,
p.Request,4,
u.r,3,
ach(u,4,
atU,2,
ResponseWrite,7,
"/http""",3,
users.filter,4,
chU,2,
p.Response,4,
.F,2,
"""net/http",4,
>`;,3,
email}>`;,5,
udes('admin')).,7,
.forEac,4,
User(us,3,
ser.em,4,
tUs,3,
dmin')),5,
.inclu,4,
fmt.F,5,
s('admin'),5,
.incl,3,
les.includes('a,6,
dleInde,4,
rEa,3,
es.includes(,5,
ludes('admi,6,
${us,2,
ludes('adm,6,
dmin')).for,6,
les.in,3,
tU,2,
etchUsers(,6,
orEac,3,
le.l,3,
sers.filter(,6,
h(u,3,
user.ema,4,
u),2,
tUser,3,
es.inc,4,
eInd,3,
')).forEa,5,
dleInd,4,
ser.,3,
')).,2,
`${u,3,
il}>`;,5,
des('admin')).f,7,
'admi,3,
sers.,3,
'admin')).,5,
.includes('adm,6,
*http.Requ,6,
'admin')).forEa,8,
me},2,
.Resp,4,
sole.,3,
le.log(u),6,
ncludes,4,
in',2,
ail}>,4,
ncludes(,5,
.Respons,4,
users.fil,4,
.log(u),5,
s.includes,4,
.Requ,4,
le.log(,4,
rEach,3,
t.Fprintf(w,9,
http.Re,4,
"ttp""",4,
fset,2,
s.include,3,
ttp.Respo,7,
t.Fprintf,7,
).fo,3,
s.includes(',5,
tp.Reque,6,
ach(,3,
eWr,3,
in')).forE,5,
les.includes(',5,
min'),2,
r.nam,4,
n')).forE,5,
chUsers({,5,
roles.in,4,
es.includ,4,
ttp.ResponseWr,10,
ilter(u,5,
matUser(use,5,
s('adm,4,
dleIndex(,6,
t.Fpri,6,
)).forE,4,
Fprintf,5,
roles.inclu,6,
).forEach,4,
ncludes('adm,7,
s(',2,
forEach(u,5,
ilter(,4,
.roles.in,5,
t/htt,4,
riter,2,
nseWrit,5,
fmt.Fpri,8,
ttp.Reques,7,
ers.filter,5,
*http.Request),6,
esponseW,4,
.log(u,4,
tp.Re,5,
dleIn,4,
)).forEach(u,7,
handleI,3,
`${user.name},6,
ttp.Re,6,
user.n,3,
ers(,3,
atUs,3,
sole.log,4,
atUser(use,5,
).forE,3,
ser.name},5,
ttp.Res,6,
etchU,3,
users.filt,4,
.Fprint,5,
min')).forEac,6,
p.R,3,
esponseWriter,6,
rEach(u,5,
s.filt,4,
p.ResponseWrit,9,
es.includes('a,6,
atUser,3,
dmin')).forEac,8,
udes('admin',6,
orE,2,
e.l,3,
matUser(user:,6,
tUser(u,5,
u.ro,4,
fetchUs,5,
fetchUsers,6,
onsole.,4,
dex(w,4,
.Respon,4,
roles.includes,5,
.role,2,
atUser(u,5,
"""fmt""",5,
.forEach(,5,
tp.R,4,
).forEach(u,6,
email}>`,4,
sers.filter,5,
.forEach(u,6,
s('admi,4,
nseWrite,5,
esponseWri,5,
min')).,3,
s('admin')).fo,8,
http.Request,4,
`${user.name,5,
onseWri,4,
fmt.Fprintf(,10,
.Fp,4,
"fmt.Fprintf(w,",12,
ncludes('admin',8,
ser.nam,5,
(u)),3,
net/http,3,
)).forEa,5,
r.name,3,
'admin'),4,
s.includes('ad,7,
user.email,3,
in')).fo,5,
nsole.,4,
.name},3,
ludes('admin,6,
cludes('admin'),7,
.Fpr,5,
.Fprintf(,7,
<${use,3,
ttp.Resp,7,
('admin')),5,
log(u)),4,
orEach(,4,
in')).forEa,6,
in'),2,
les.includes,4,
rs(,3,
(user:,3,
).forEa,4,
roles.incl,5,
les.incl,4,
n')).forEach(,7,
leIndex(w,6,
t.Fprintf(,8,
n')).f,4,
Fprint,4,
tchUser,4,
printf(,3,
Fprintf(w,7,
"%s!""",4,
tf(,3,
rintf(,4,
%s!,3,
r.UR,4,
intf(w,4,
Fprintf(,6,
rintf,3,
"ntf(w,",6,
"s!""",3,
r.URL.Path,7,
"Fprintf(w,",8,
"rintf(w,",6,
ntf(,4,
"f(w,",4,
r.URL.Path[1:,10,
intf,2,
printf(w,4,
.URL,3,
r.URL.Path[1:]),11,
.UR,3,
.URL.Path[1:]),10,
"intf(w,",5,
RL.P,4,
URL.Path,5,
s!,2,
r.URL.,5,
tf(w,4,
r.URL.P,6,
f(w,3,
"%s!"",",4,
RL.Path[,6,
rintf(w,5,
.URL.,4,
.URL.Pat,7,
p.Lis,5,
p.Liste,5,
p.List,3,
p.Li,4,
.Li,3,
.Lis,4,
.Listen,4,
p.ListenAn,7,
p.ListenAndSe,9,
p.ListenA,6,
p.ListenAndS,8,
.ListenAn,6,
.ListenAndS,7,
.ListenAnd,7,
p.ListenAnd,8,
p.ListenAndSer,9,
p.ListenAndServ,9,
p.Listen,5,
.ListenAndSer,8,
.ListenA,5,
ListenAndS,6,
ListenAndSe,7,
ListenAndSer,7,
ListenA,4,
.ListenAndServ,8,
ListenAn,5,
URL.Path[1,7,
.ListenAndSe,8,
.Liste,4,
.ListenAndServe,8,
L.Pa,5,
ListenAnd,6,
L.Pat,5,
"(w,",3,
L.Path[1,6,
.URL.Path[1,8,
L.Path[1:],8,
RL.Path[1,7,
URL.Path[,6,
r.URL,4,
.URL.Path[,7,
intf(,3,
r.URL.Path[1,9,
RL.,3,
r.URL.Pa,8,
.URL.Path[1:,9,
r.URL.Path[,8,
"s!"",",3,
"tf(w,",5,
ListenAndServe,7,
RL.Path[1:,8,
RL.Path,5,
.U,2,
.URL.Path,6,
ListenAndServ,7,
.Pat,4,
RL.Path[1:],9,
.P,2,
r.U,3,
"printf(w,",5,
.URL.P,5,
.Pa,4,
URL.Path[1:,8,
RL.Path[1:]),9,
.Path[1:,6,
URL.Pa,6,
r.URL.Pat,8,
.List,2,
URL.Pat,6,
.URL.Pa,7,
Path[1:,5,
r.URL.Path[1:],11,
.Path[,4,
RL.Pat,6,
.Path[1:],7,
RL.Pa,6,
th[1:,4,
Path[,3,
istenA,3,
L.Path[,5,
L.P,3,
"!"",",2,
ath[1:],6,
URL.,3,
URL.P,4,
L.Path[1:,7,
th[,2,
ath[1:]),6,
ntf(w,5,
Path[1:],6,
ath[,3,
.Path,3,
L.,2,
h[1:,4,
URL.Path[1:],9,
h[1:]),5,
th[1:]),5,
:]),2,
.Path[1:]),7,
h[1,3,
h[,2,
L.Path,4,
.URL.Path[1:],10,
ath[1:,5,
URL.Path[1:]),9,
http.Handl,5,
ListenAndServe(,8,
Path[1:]),6,
ath[1,4,
Path[1,4,
ttp.Ha,7,
h[1:],5,
[1:],4,
istenAn,4,
tp.Ha,6,
http.H,3,
p.HandleF,6,
dleFunc(,6,
ttp.HandleFunc(,11,
th[1,3,
tp.HandleFunc(,10,
p.HandleFun,7,
HandleFunc,6,
leFunc,4,
eFunc,4,
http.Hand,5,
leFu,3,
http.Ha,5,
eFun,3,
".HandleFunc(""",8,
"andleFunc(""/",7,
eFunc(,5,
leFun,3,
Func(,3,
"unc(""",3,
"""/"",",3,
"eFunc(""",5,
ttp.Lis,7,
tp.H,4,
HandleFu,5,
.HandleF,5,
ndleFu,5,
"tp.HandleFunc(""",10,
ttp.ListenA,8,
"andleFunc(""/"",",8,
ttp.HandleFu,9,
ttp.ListenAndS,10,
http.List,3,
ttp.L,5,
ttp.List,5,
"dleFunc(""/"",",8,
"HandleFunc(""/",8,
http.Lis,5,
"HandleFunc(""",7,
eF,2,
tp.ListenAndSer,10,
ttp.Liste,7,
"Func(""/""",5,
p.HandleFunc(,9,
"andleFunc(""",6,
http.Listen,5,
ndleFunc(,7,
"nc(""/",4,
[1:]),4,
ndleFun,5,
ex),3,
ttp.HandleFunc,10,
istenAnd,5,
p.HandleFunc,8,
dleIndex),6,
ttp.ListenAndSe,11,
"Func(""/",4,
unc(,3,
ttp.H,5,
tp.ListenAnd,9,
ttp.Hand,7,
tp.HandleF,7,
tp.Han,5,
"(""/"",",3,
p.Ha,5,
dleFun,4,
tp.ListenA,7,
"eFunc(""/""",7,
ttp.Han,6,
http.ListenA,6,
tp.Lis,6,
tp.HandleFun,8,
http.ListenAnd,8,
"nc(""",3,
leF,2,
"leFunc(""",5,
tp.Handle,6,
tp.ListenAndS,9,
tp.L,4,
tp.Hand,6,
istenAndSe,6,
".HandleFunc(""/""",10,
ttp.Li,6,
ttp.HandleF,8,
andleFunc(,6,
andleF,3,
"ndleFunc(""/""",9,
"eFunc(""/"",",7,
http.Handle,5,
"ndleFunc(""/",8,
andleFun,4,
stenAndS,5,
http.ListenAn,7,
"c(""/",3,
"HandleFunc(""/""",9,
eFu,3,
"leFunc(""/",6,
leIndex),5,
tp.HandleFunc,9,
HandleFunc(,7,
http.HandleFunc,8,
"p.HandleFunc(""",9,
"nc(""/""",5,
.HandleFunc,7,
L.Path[1:]),8,
istenAndSer,6,
tp.ListenAn,8,
"ndleFunc(""/"",",9,
leFunc(,5,
http.Han,4,
th[1:],5,
HandleFun,5,
http.HandleF,6,
eIndex),5,
ndleIndex),7,
"p.HandleFunc(""/",10,
tp.ListenAndSe,10,
"Func(""/"",",5,
http.ListenAndS,8,
"stenAndServe(""",7,
"istenAndServe(""",7,
tp.Liste,6,
"leFunc(""/"",",7,
p.H,3,
http.HandleFun,7,
p.Handl,5,
"andleFunc(""/""",8,
andleIndex),6,
stenA,3,
http.Liste,5,
"eFunc(""/",6,
istenAndServ,6,
"c(""/""",4,
dleF,3,
.HandleFun,6,
tp.Handl,6,
handleIndex),6,
p.L,3,
"dleFunc(""/",7,
.Han,3,
"leFunc(""/""",7,
p.Handle,5,
1:]),3,
.Handle,4,
"nc(""/"",",5,
tenAn,4,
stenAn,4,
p.HandleFu,7,
ttp.ListenAn,9,
http.HandleFu,7,
p.Hand,5,
tp.Li,5,
"c(""",2,
.Path[1,5,
ndex),4,
Index),3,
"unc(""/""",5,
stenAndSe,6,
istenAndS,5,
tenAndSer,6,
tenAndSe,6,
dex),3,
.HandleFu,6,
ttp.Listen,7,
.Ha,4,
Handl,3,
tenAndServ,6,
http.L,3,
andleFu,4,
stenAndServe(,7,
dleFunc,5,
1:],3,
"unc(""/"",",5,
andleFunc,5,
"stenAndServe("":",8,
istenAndServe,6,
ndleFunc,6,
"HandleFunc(""/"",",9,
stenAndServ,6,
tenAndServe,6,
stenAnd,5,
"c(""/"",",4,
ttp.ListenAnd,10,
"dleFunc(""",6,
nc(,3,
"tenAndServe("":8",9,
stenAndServe,6,
enAn,3,
ttp.HandleFun,9,
"enAndServe(""",6,
"tenAndServe("":",8,
ttp.Handle,7,
stenAndSer,6,
tp.List,4,
tenA,3,
enAndServe(,6,
enAndServ,5,
enAndS,4,
tp.HandleFu,8,
"enAndServe("":80",8,
"tenAndServe(""",7,
"Func(""",3,
tp.Listen,6,
ttp.Handl,7,
HandleF,4,
"enAndServe("":",7,
.Hand,4,
"enAndServe("":8",8,
enAndSe,5,
nAndServ,5,
tenAndServe(,7,
enAndSer,5,
enA,2,
nA,2,
nAndServe(,6,
nAndSer,5,
dleFu,4,
enAndServe,5,
nAnd,4,
nAndSe,5,
"unc(""/",4,
nAndServe,5,
nAndS,4,
nAn,3,
"nAndServe("":80",8,
"nAndServe("":808",8,
.HandleFunc(,8,
enAnd,4,
AndSer,4,
"nAndServe("":",7,
"nAndServe("":8",8,
http.Li,4,
"nAndServe(""",6,
"(""/""",3,
ndSe,4,
"AndServe("":80",7,
ndS,3,
ndServe,4,
"ndleFunc(""",7,
p.Han,4,
"dleFunc(""/""",8,
".HandleFunc(""/",9,
.Handl,4,
ndleF,4,
istenAndServe(,7,
tenAnd,5,
tenAndS,5,
"dServe("":8080",7,
"AndServe(""",5,
"ndServe("":808",7,
"ndServe("":8080""",9,
AndSe,4,
dServe(,4,
dS,2,
ndServe(,5,
"dServe(""",4,
AndServe(,5,
Serve(,4,
"erve("":8",5,
"ndServe("":8080",8,
"("":8",3,
"Serve("":808",6,
collections::,3,
collections::H,4,
::col,2,
Map<S,4,
Map<Str,5,
p<S,3,
dSe,3,
"erve("":8080""",7,
:collections::,4,
"rve("":",4,
d::collection,4,
""":8080",3,
"erve("":",4,
""":8080""",4,
llections::Ha,6,
::collections::,4,
ap<Strin,6,
collections:,3,
"Map<String,",5,
:8080,3,
hMap<Strin,7,
ap<S,4,
"ve("":8080",6,
::collec,3,
"("":808",3,
"tring,",3,
ap<Str,5,
AndS,3,
collections::Ha,6,
2>,2,
ections::H,4,
AndServ,4,
"80"",",2,
:80,2,
ollections::Has,6,
:8,2,
"e("":8080"",",6,
":8080"",",4,
ections::Ha,6,
HashMap::ne,7,
"("":",2,
"e("":8080""",6,
"ap<String,",5,
"Serve("":8080",7,
tions::,3,
::collection,3,
"AndServe("":",6,
tions::Has,5,
AndServe,4,
d::colle,4,
tions::HashMa,7,
ctions::HashMap,8,
"e("":8080",5,
HashMap::new(),7,
ions::H,4,
shMap::,4,
ions::HashM,6,
ions::Hash,6,
ons::,3,
ashMap::new();,7,
"ve("":80",5,
"AndServe("":808",7,
"e("":808",4,
i3,2,
"ve(""",3,
lections::Ha,6,
td::collect,4,
"rve("":8080"",",7,
"Serve("":80",6,
shMap::n,5,
"e("":",3,
ns::HashM,6,
Map::,3,
ns::HashMap,7,
ns::HashMap;,8,
shMap:,4,
Map::new,4,
ons::H,4,
"ndServe("":8",7,
"Serve(""",4,
ons::Ha,6,
s::HashMap;,7,
s::Has,4,
ap::ne,5,
erve(,3,
"ve("":8080"",",7,
"ndServe("":",6,
::Has,3,
:collect,3,
::HashM,4,
"8080""",3,
<Strin,4,
""":808",2,
ns::Hash,6,
:HashM,4,
d::collec,4,
:HashMap,5,
HashMap;,5,
ap::new,4,
::new();,3,
p;,2,
"ve("":8",5,
"ve("":",4,
Map<Strin,6,
::collect,3,
""":8",2,
hMap;,4,
"erve("":80",5,
ores:,3,
<Str,3,
new(),2,
::new(),3,
ashMap<St,6,
ions::Ha,6,
HashMap<Stri,8,
hMap<St,5,
HashMap<String,6,
::HashMap;,6,
ashMap::ne,7,
ons::Hash,6,
d::collections,4,
ections:,3,
s::Hash,5,
hMap<String,5,
td::coll,4,
"Serve("":8080"",",8,
std::collection,4,
d::collectio,5,
"shMap<String,",6,
scores.insert(S,7,
w();,2,
std::colle,4,
cores.in,4,
cores.,3,
cores.ins,5,
cores.inse,5,
cores.insert,5,
scores.insert(,6,
cores.i,4,
cores.insert(St,7,
ores.,3,
ores.in,4,
ores.i,4,
ores.inse,5,
ores.insert(,6,
ores.insert,5,
res.in,3,
ores.insert(S,7,
cores.inser,5,
ores.insert(Str,8,
ores.inser,5,
ores.insert(St,7,
p<St,3,
res.insert,4,
res.i,3,
"HashMap<String,",7,
res.inser,4,
::Ha,4,
:H,2,
:Has,3,
res.inse,4,
"80""",2,
:collections,3,
ctions::HashMa,8,
td::collections,4,
ashMap<String,6,
cores.insert(S,7,
"rve(""",3,
shMap<String,5,
Map<String,4,
"dServe("":8080"",",8,
res.insert(,5,
::H,2,
HashMap::new();,7,
"rve("":8080""",7,
res.ins,4,
hMap::new(),6,
ew();,3,
ores.ins,5,
Map::new(),5,
ashMap:,5,
"("":8080"",",5,
std::collec,4,
:collec,3,
p::ne,4,
rve(,3,
"rve("":8080",6,
scores.,3,
::Hash,4,
"("":80",3,
:collectio,4,
"ndServe("":80",7,
tions::H,4,
res.insert(S,6,
cores.insert(,6,
ashMap<Stri,8,
d::collections:,5,
::collecti,4,
ashMap<Str,7,
hMap::new,5,
ons::HashMa,7,
ndSer,4,
ons::HashMap,7,
std::collectio,5,
ections::HashM,6,
:n,2,
:Hash,4,
p::new(),4,
"rve("":808",5,
ew(),3,
tions::HashM,6,
::new(,3,
p::new();,4,
new();,2,
HashMap::,5,
hMap<S,5,
HashMap<,5,
llections:,3,
:ne,3,
d::col,3,
"ve("":808",5,
scores:,3,
p<String,3,
td::colle,4,
std::col,3,
<String,2,
ions::HashMap;,8,
"e("":8",4,
ap;,3,
shMap::new();,6,
td::collection,4,
"Serve("":8",6,
"p<String,",4,
p::new(,4,
ollections:,4,
llections::Hash,6,
hMap::n,5,
td::col,3,
ew(,3,
::HashMap,5,
hMap:,4,
shMap::ne,6,
shMap<Strin,7,
ctions::,4,
s::H,3,
s::Ha,5,
ap<St,4,
<Stri,4,
"e(""",2,
:new,2,
:808,2,
dServ,3,
"erve("":808",5,
hMap<Stri,7,
ollections::,4,
:new(),3,
Map<Stri,6,
ashMap::new(,7,
ections::,3,
w(),2,
res.insert(St,6,
:collection,3,
::coll,3,
:new();,3,
"erve("":8080",6,
td::collectio,5,
tions::Ha,6,
::HashMa,5,
Map::new();,5,
hMap::ne,6,
hMap::new(,6,
"080"",",2,
"dServe("":8080""",8,
shMap<St,5,
lections::H,4,
std::coll,4,
ollections::H,5,
ashMap::new,6,
"ndServe(""",5,
i32>,3,
ctions::Ha,7,
"AndServe("":8080",8,
shMap<Stri,7,
::collectio,4,
:collections::H,5,
ns::H,4,
lections::Hash,6,
scores.inse,5,
ections::Hash,6,
ashMap<,5,
lections::Has,5,
ap::new(),5,
"("":8080""",5,
ons::HashM,6,
dSer,3,
Map<,3,
hMap<Str,6,
es.inse,4,
"ve("":8080""",7,
il),2,
ashMap;,5,
ndServ,4,
:collecti,4,
"rve("":80",5,
ctions:,4,
scores.in,4,
shMap<Str,6,
hMap<,4,
res.insert(Str,7,
ctions::Has,6,
tions::HashMap,7,
p::n,3,
"<String,",3,
::colle,3,
scores.insert,5,
ap<String,4,
ons::HashMap;,8,
::collections:,4,
new(,2,
:coll,3,
ions::,3,
d::collecti,5,
32>,2,
"erve("":8080"",",7,
"ring,",3,
:Ha,4,
ashMap::,5,
Map::n,4,
ashMap<S,6,
s::HashMa,6,
::n,2,
"dServe("":80",6,
p<Strin,5,
lections:,3,
ctions::H,5,
llections::,3,
"AndServe("":8",7,
scores.ins,5,
HashMap<Str,7,
"dServe("":808",6,
::collections,3,
ions::HashMap,7,
ap::,3,
ashMap::n,6,
"Serve("":8080""",8,
std::collect,4,
cores:,3,
::ne,3,
HashMap::n,6,
scores.i,4,
"Serve("":",5,
ctions::HashM,7,
ctions::Hash,7,
tions::Hash,6,
""":80",2,
p<Stri,5,
hMap::new();,6,
d::collect,4,
"8080"",",3,
ap::new();,5,
i32,2,
"hMap<String,",6,
ns::HashMa,7,
shMap<S,5,
d::coll,4,
ns::,3,
ap<Stri,6,
s::HashMap,6,
HashMap<S,6,
:new(,3,
dServe,3,
scores.inser,5,
ions::HashMa,7,
:HashMa,5,
tions::HashMap;,8,
""":8080"",",4,
std::collecti,5,
Map::new(,5,
"rve("":8",5,
llections::H,4,
td::collec,4,
nil),3,
lections::,3,
shMap::new,5,
ap::new(,5,
ns::Has,5,
shMap<,4,
lections::HashM,6,
.insert(String,5,
ollections::Ha,7,
ap::n,4,
"080""",2,
s::HashM,5,
Map<St,4,
:col,2,
HashMap<St,6,
p::new,3,
"dServe("":",5,
:collections:,4,
:HashMap;,6,
"e("":80",4,
p::,2,
HashMap:,5,
Map::ne,5,
HashMap::new(,7,
"dServe("":8",6,
ns::Ha,6,
HashMap::new,6,
":8080""",4,
p<Str,4,
<S,2,
res.insert(Stri,8,
llections::Has,5,
ions::Has,5,
:colle,3,
"("":8080",4,
shMap;,4,
"erve(""",3,
ashMap::new(),7,
hMap::,4,
.insert(St,5,
s.insert(Stri,8,
HashMap<Strin,8,
.insert(Str,6,
"ashMap<String,",7,
shMap::new(),6,
ections::HashMa,7,
::new,2,
s.insert(Str,7,
<St,2,
ections::Has,5,
shMap::new(,6,
ashMap<Strin,8,
ons::Has,5,
insert(Strin,6,
es.insert(S,6,
insert(St,4,
ert(Strin,6,
td::collecti,5,
ert(String::fro,7,
t(S,3,
insert(String,4,
es.insert(,5,
es.ins,4,
sert(String:,5,
nsert(Strin,7,
sert(String::,5,
"om(""Bob""),",7,
rt(String,4,
rt(S,4,
t(St,3,
t(String::from,5,
"(""B",2,
nsert(String,5,
":from(""Bob""",7,
nsert(Stri,7,
"ng::from(""Bob",8,
"""B",2,
rt(Str,5,
(Strin,4,
es.insert(Strin,8,
"ing::from(""Bo",8,
s.insert(St,6,
(String::fr,5,
"::from(""Bo",6,
ert(Stri,6,
es.insert(St,6,
"""Bob"")",5,
"ng::from(""Bo",8,
"rom(""Bob",6,
ert(String,4,
t(String:,4,
"from(""Bo",5,
(Str,3,
"""Bo",4,
"from(""Bob""",6,
"::from(""Bob""",7,
"g::from(""Bob",7,
"ng::from(""Bob""",9,
7);,2,
tring::f,4,
t(String::from(,6,
":from(""Bob""),",8,
(String::from(,5,
"(""Bob",4,
"Bob""",4,
core),2,
tring::from,4,
insert(Str,5,
(String::fro,5,
String::fro,4,
"m(""Bob"")",6,
